Total number of projects,Transaction Time,Current Time MS
3563,0,1617584678229
3564,1,1617584678229
3565,1,1617584678230
3566,1,1617584678231
3567,0,1617584678232
3568,1,1617584678232
3569,1,1617584678233
3570,1,1617584678234
3571,0,1617584678235
3572,1,1617584678235
3573,1,1617584678236
3574,1,1617584678237
3575,1,1617584678238
3576,1,1617584678239
3577,1,1617584678240
3578,1,1617584678241
3579,0,1617584678242
3580,1,1617584678242
3581,1,1617584678243
3582,0,1617584678244
3583,1,1617584678244
3584,0,1617584678245
3585,1,1617584678245
3586,0,1617584678246
3587,1,1617584678246
3588,1,1617584678247
3589,0,1617584678248
3590,1,1617584678248
3591,1,1617584678249
3592,0,1617584678250
3593,1,1617584678250
3594,1,1617584678251
3595,0,1617584678252
3596,1,1617584678252
3597,0,1617584678253
3598,1,1617584678253
3599,0,1617584678254
3600,1,1617584678254
3601,0,1617584678255
3602,1,1617584678255
3603,0,1617584678256
3604,1,1617584678256
3605,0,1617584678257
3606,1,1617584678257
3607,0,1617584678258
3608,1,1617584678258
3609,0,1617584678259
3610,0,1617584678259
3611,1,1617584678259
3612,0,1617584678260
3613,1,1617584678260
3614,0,1617584678261
3615,1,1617584678261
3616,0,1617584678262
3617,1,1617584678262
3618,0,1617584678263
3619,1,1617584678263
3620,0,1617584678264
3621,1,1617584678264
3622,0,1617584678265
3623,1,1617584678265
3624,0,1617584678266
3625,0,1617584678266
3626,1,1617584678266
3627,0,1617584678267
3628,1,1617584678267
3629,0,1617584678268
3630,1,1617584678268
3631,0,1617584678269
3632,0,1617584678269
3633,1,1617584678269
3634,0,1617584678270
3635,1,1617584678270
3636,0,1617584678271
3637,1,1617584678271
3638,0,1617584678272
3639,0,1617584678272
3640,1,1617584678272
3641,0,1617584678273
3642,1,1617584678273
3643,0,1617584678274
3644,1,1617584678274
3645,0,1617584678275
3646,1,1617584678275
3647,1,1617584678276
3648,0,1617584678277
3649,1,1617584678277
3650,0,1617584678278
3651,0,1617584678278
3652,1,1617584678278
3653,0,1617584678279
3654,1,1617584678279
3655,0,1617584678280
3656,1,1617584678280
3657,0,1617584678281
3658,1,1617584678281
3659,0,1617584678282
3660,1,1617584678282
3661,0,1617584678283
3662,1,1617584678283
3663,0,1617584678284
3664,1,1617584678284
3665,0,1617584678285
3666,1,1617584678285
3667,0,1617584678286
3668,1,1617584678286
3669,0,1617584678287
3670,0,1617584678287
3671,1,1617584678287
3672,0,1617584678288
3673,1,1617584678288
3674,0,1617584678289
3675,1,1617584678289
3676,0,1617584678290
3677,1,1617584678290
3678,0,1617584678291
3679,1,1617584678291
3680,0,1617584678292
3681,1,1617584678292
3682,0,1617584678293
3683,1,1617584678293
3684,0,1617584678294
3685,1,1617584678294
3686,0,1617584678295
3687,1,1617584678295
3688,0,1617584678296
3689,0,1617584678296
3690,1,1617584678296
3691,0,1617584678297
3692,1,1617584678297
3693,5,1617584678298
3694,1,1617584678303
3695,1,1617584678304
3696,1,1617584678305
3697,0,1617584678306
3698,1,1617584678306
3699,0,1617584678307
3700,1,1617584678307
3701,0,1617584678308
3702,1,1617584678308
3703,1,1617584678309
3704,0,1617584678310
3705,1,1617584678310
3706,0,1617584678311
3707,1,1617584678311
3708,0,1617584678312
3709,1,1617584678312
3710,0,1617584678313
3711,1,1617584678313
3712,0,1617584678314
3713,1,1617584678314
3714,0,1617584678315
3715,1,1617584678315
3716,0,1617584678316
3717,2,1617584678316
3718,1,1617584678318
3719,0,1617584678319
3720,1,1617584678319
3721,1,1617584678320
3722,0,1617584678321
3723,1,1617584678321
3724,0,1617584678322
3725,1,1617584678322
3726,0,1617584678323
3727,1,1617584678323
3728,1,1617584678324
3729,0,1617584678325
3730,1,1617584678325
3731,0,1617584678326
3732,1,1617584678326
3733,1,1617584678327
3734,0,1617584678328
3735,1,1617584678328
3736,0,1617584678329
3737,1,1617584678329
3738,0,1617584678330
3739,1,1617584678330
3740,0,1617584678331
3741,1,1617584678331
3742,0,1617584678332
3743,1,1617584678332
3744,0,1617584678333
3745,1,1617584678333
3746,0,1617584678334
3747,0,1617584678334
3748,0,1617584678335
3749,0,1617584678335
3750,0,1617584678336
3751,0,1617584678336
3752,1,1617584678336
3753,0,1617584678337
3754,1,1617584678337
3755,0,1617584678338
3756,1,1617584678338
3757,0,1617584678339
3758,1,1617584678339
3759,0,1617584678340
3760,1,1617584678340
3761,0,1617584678341
3762,1,1617584678341
3763,0,1617584678342
3764,1,1617584678342
3765,0,1617584678343
3766,1,1617584678343
3767,0,1617584678344
3768,1,1617584678344
3769,0,1617584678345
3770,1,1617584678345
3771,0,1617584678346
3772,1,1617584678346
3773,0,1617584678347
3774,1,1617584678347
3775,0,1617584678348
3776,1,1617584678348
3777,0,1617584678349
3778,1,1617584678349
3779,0,1617584678350
3780,0,1617584678350
3781,1,1617584678350
3782,0,1617584678351
3783,1,1617584678351
3784,0,1617584678352
3785,1,1617584678352
3786,0,1617584678353
3787,1,1617584678353
3788,0,1617584678354
3789,1,1617584678354
3790,0,1617584678355
3791,0,1617584678355
3792,0,1617584678356
3793,1,1617584678356
3794,0,1617584678357
3795,1,1617584678357
3796,0,1617584678358
3797,1,1617584678358
3798,0,1617584678359
3799,0,1617584678359
3800,1,1617584678359
3801,0,1617584678360
3802,1,1617584678360
3803,0,1617584678361
3804,1,1617584678361
3805,0,1617584678362
3806,0,1617584678362
3807,1,1617584678362
3808,0,1617584678363
3809,1,1617584678363
3810,0,1617584678364
3811,0,1617584678364
3812,1,1617584678364
3813,0,1617584678365
3814,1,1617584678365
3815,0,1617584678366
3816,1,1617584678366
3817,0,1617584678367
3818,1,1617584678367
3819,0,1617584678368
3820,1,1617584678368
3821,0,1617584678369
3822,0,1617584678369
3823,1,1617584678369
3824,0,1617584678370
3825,1,1617584678370
3826,0,1617584678371
3827,1,1617584678371
3828,0,1617584678372
3829,0,1617584678372
3830,1,1617584678372
3831,0,1617584678373
3832,1,1617584678373
3833,0,1617584678374
3834,1,1617584678374
3835,0,1617584678375
3836,1,1617584678375
3837,0,1617584678376
3838,0,1617584678376
3839,1,1617584678376
3840,0,1617584678377
3841,1,1617584678377
3842,0,1617584678378
3843,1,1617584678378
3844,0,1617584678379
3845,1,1617584678379
3846,0,1617584678380
3847,0,1617584678380
3848,1,1617584678380
3849,0,1617584678381
3850,1,1617584678381
3851,0,1617584678382
3852,1,1617584678382
3853,0,1617584678383
3854,0,1617584678383
3855,1,1617584678383
3856,0,1617584678384
3857,1,1617584678384
3858,0,1617584678385
3859,1,1617584678385
3860,0,1617584678386
3861,0,1617584678386
3862,1,1617584678386
3863,0,1617584678387
3864,1,1617584678387
3865,0,1617584678388
3866,1,1617584678388
3867,0,1617584678389
3868,1,1617584678389
3869,0,1617584678390
3870,1,1617584678390
3871,0,1617584678391
3872,0,1617584678391
3873,1,1617584678391
3874,0,1617584678392
3875,1,1617584678392
3876,0,1617584678393
3877,1,1617584678393
3878,0,1617584678394
3879,0,1617584678394
3880,1,1617584678394
3881,0,1617584678395
3882,1,1617584678395
3883,0,1617584678396
3884,1,1617584678396
3885,0,1617584678397
3886,1,1617584678397
3887,0,1617584678398
3888,0,1617584678398
3889,1,1617584678398
3890,0,1617584678399
3891,1,1617584678399
3892,0,1617584678400
3893,1,1617584678400
3894,0,1617584678401
3895,0,1617584678401
3896,1,1617584678401
3897,0,1617584678402
3898,1,1617584678402
3899,0,1617584678403
3900,1,1617584678403
3901,0,1617584678404
3902,1,1617584678404
3903,0,1617584678405
3904,1,1617584678405
3905,0,1617584678406
3906,1,1617584678406
3907,0,1617584678407
3908,1,1617584678407
3909,0,1617584678408
3910,1,1617584678408
3911,0,1617584678409
3912,1,1617584678409
3913,0,1617584678410
3914,0,1617584678410
3915,1,1617584678410
3916,0,1617584678411
3917,1,1617584678411
3918,0,1617584678412
3919,1,1617584678412
3920,0,1617584678413
3921,0,1617584678413
3922,1,1617584678413
3923,0,1617584678414
3924,1,1617584678414
3925,0,1617584678415
3926,1,1617584678415
3927,0,1617584678416
3928,1,1617584678416
3929,0,1617584678417
3930,1,1617584678417
3931,0,1617584678418
3932,0,1617584678418
3933,1,1617584678418
3934,0,1617584678419
3935,1,1617584678419
3936,0,1617584678420
3937,1,1617584678420
3938,0,1617584678421
3939,1,1617584678421
3940,0,1617584678422
3941,1,1617584678422
3942,0,1617584678423
3943,0,1617584678423
3944,1,1617584678423
3945,0,1617584678424
3946,1,1617584678424
3947,0,1617584678425
3948,1,1617584678425
3949,0,1617584678426
3950,1,1617584678426
3951,0,1617584678427
3952,1,1617584678427
3953,0,1617584678428
3954,1,1617584678428
3955,0,1617584678429
3956,1,1617584678429
3957,0,1617584678430
3958,0,1617584678430
3959,1,1617584678430
3960,0,1617584678431
3961,1,1617584678431
3962,0,1617584678432
3963,1,1617584678432
3964,0,1617584678433
3965,1,1617584678433
3966,0,1617584678434
3967,1,1617584678434
3968,0,1617584678435
3969,1,1617584678435
3970,0,1617584678436
3971,1,1617584678436
3972,0,1617584678437
3973,1,1617584678437
3974,0,1617584678438
3975,1,1617584678438
3976,0,1617584678439
3977,4,1617584678439
3978,1,1617584678443
3979,1,1617584678444
3980,0,1617584678445
3981,0,1617584678445
3982,1,1617584678445
3983,0,1617584678446
3984,1,1617584678446
3985,0,1617584678447
3986,1,1617584678447
3987,0,1617584678448
3988,1,1617584678448
3989,0,1617584678449
3990,1,1617584678449
3991,0,1617584678450
3992,1,1617584678450
3993,0,1617584678451
3994,1,1617584678451
3995,0,1617584678452
3996,1,1617584678452
3997,0,1617584678453
3998,1,1617584678453
3999,0,1617584678454
4000,1,1617584678454
4001,0,1617584678455
4002,1,1617584678455
4003,0,1617584678456
4004,1,1617584678456
4005,0,1617584678457
4006,1,1617584678457
4007,0,1617584678458
4008,1,1617584678458
4009,0,1617584678459
4010,1,1617584678459
4011,0,1617584678460
4012,1,1617584678460
4013,0,1617584678461
4014,1,1617584678461
4015,0,1617584678462
4016,1,1617584678462
4017,0,1617584678463
4018,1,1617584678463
4019,0,1617584678464
4020,1,1617584678464
4021,0,1617584678465
4022,1,1617584678465
4023,0,1617584678466
4024,1,1617584678466
4025,0,1617584678467
4026,1,1617584678467
4027,0,1617584678468
4028,1,1617584678468
4029,0,1617584678469
4030,1,1617584678469
4031,0,1617584678470
4032,1,1617584678470
4033,0,1617584678471
4034,1,1617584678471
4035,0,1617584678472
4036,1,1617584678472
4037,0,1617584678473
4038,1,1617584678473
4039,0,1617584678474
4040,1,1617584678474
4041,0,1617584678475
4042,1,1617584678475
4043,0,1617584678476
4044,1,1617584678476
4045,0,1617584678477
4046,1,1617584678477
4047,0,1617584678478
4048,1,1617584678478
4049,0,1617584678479
4050,1,1617584678479
4051,0,1617584678480
4052,1,1617584678480
4053,0,1617584678481
4054,1,1617584678481
4055,0,1617584678482
4056,1,1617584678482
4057,0,1617584678483
4058,1,1617584678483
4059,0,1617584678484
4060,1,1617584678484
4061,0,1617584678485
4062,1,1617584678485
4063,1,1617584678486
4064,0,1617584678487
4065,1,1617584678487
4066,0,1617584678488
4067,1,1617584678488
4068,0,1617584678489
4069,1,1617584678489
4070,0,1617584678490
4071,1,1617584678490
4072,0,1617584678491
4073,1,1617584678491
4074,0,1617584678492
4075,1,1617584678492
4076,0,1617584678493
4077,1,1617584678493
4078,0,1617584678494
4079,1,1617584678494
4080,0,1617584678495
4081,1,1617584678495
4082,0,1617584678496
4083,1,1617584678496
4084,0,1617584678497
4085,1,1617584678497
4086,0,1617584678498
4087,1,1617584678498
4088,0,1617584678499
4089,1,1617584678499
4090,0,1617584678500
4091,1,1617584678500
4092,0,1617584678501
4093,1,1617584678501
4094,0,1617584678502
4095,1,1617584678502
4096,0,1617584678503
4097,1,1617584678503
4098,0,1617584678504
4099,0,1617584678504
4100,1,1617584678504
4101,0,1617584678505
4102,1,1617584678505
4103,0,1617584678506
4104,1,1617584678506
4105,0,1617584678507
4106,1,1617584678507
4107,0,1617584678508
4108,1,1617584678508
4109,0,1617584678509
4110,1,1617584678509
4111,0,1617584678510
4112,1,1617584678510
4113,0,1617584678511
4114,1,1617584678511
4115,0,1617584678512
4116,1,1617584678512
4117,3,1617584678513
4118,1,1617584678516
4119,1,1617584678517
4120,0,1617584678518
4121,0,1617584678518
4122,1,1617584678518
4123,1,1617584678519
4124,0,1617584678520
4125,0,1617584678520
4126,1,1617584678520
4127,0,1617584678521
4128,1,1617584678521
4129,0,1617584678522
4130,1,1617584678522
4131,0,1617584678523
4132,1,1617584678523
4133,0,1617584678524
4134,1,1617584678524
4135,0,1617584678525
4136,1,1617584678525
4137,0,1617584678526
4138,1,1617584678526
4139,0,1617584678527
4140,1,1617584678527
4141,0,1617584678528
4142,1,1617584678528
4143,0,1617584678529
4144,1,1617584678529
4145,0,1617584678530
4146,0,1617584678530
4147,1,1617584678530
4148,0,1617584678531
4149,1,1617584678531
4150,0,1617584678532
4151,1,1617584678532
4152,0,1617584678533
4153,1,1617584678533
4154,0,1617584678534
4155,1,1617584678534
4156,0,1617584678535
4157,1,1617584678535
4158,0,1617584678536
4159,1,1617584678536
4160,0,1617584678537
4161,1,1617584678537
4162,0,1617584678538
4163,1,1617584678538
4164,0,1617584678539
4165,1,1617584678539
4166,0,1617584678540
4167,1,1617584678540
4168,0,1617584678541
4169,1,1617584678541
4170,0,1617584678542
4171,0,1617584678542
4172,1,1617584678542
4173,0,1617584678543
4174,1,1617584678543
4175,0,1617584678544
4176,1,1617584678544
4177,0,1617584678545
4178,1,1617584678545
4179,0,1617584678546
4180,1,1617584678546
4181,0,1617584678547
4182,1,1617584678547
4183,0,1617584678548
4184,1,1617584678548
4185,0,1617584678549
4186,1,1617584678549
4187,0,1617584678550
4188,1,1617584678550
4189,0,1617584678551
4190,1,1617584678551
4191,0,1617584678552
4192,0,1617584678552
4193,1,1617584678552
4194,0,1617584678553
4195,1,1617584678553
4196,0,1617584678554
4197,1,1617584678554
4198,0,1617584678555
4199,1,1617584678555
4200,0,1617584678556
4201,1,1617584678556
4202,0,1617584678557
4203,1,1617584678557
4204,0,1617584678558
4205,1,1617584678558
4206,0,1617584678559
4207,1,1617584678559
4208,0,1617584678560
4209,1,1617584678560
4210,0,1617584678561
4211,1,1617584678561
4212,0,1617584678562
4213,1,1617584678562
4214,0,1617584678563
4215,0,1617584678563
4216,1,1617584678563
4217,0,1617584678564
4218,1,1617584678564
4219,0,1617584678565
4220,1,1617584678565
4221,0,1617584678566
4222,1,1617584678566
4223,0,1617584678567
4224,1,1617584678567
4225,0,1617584678568
4226,1,1617584678568
4227,0,1617584678569
4228,1,1617584678569
4229,0,1617584678570
4230,1,1617584678570
4231,0,1617584678571
4232,1,1617584678571
4233,0,1617584678572
4234,0,1617584678572
4235,1,1617584678572
4236,0,1617584678573
4237,1,1617584678573
4238,0,1617584678574
4239,1,1617584678574
4240,0,1617584678575
4241,1,1617584678575
4242,0,1617584678576
4243,1,1617584678576
4244,0,1617584678577
4245,1,1617584678577
4246,0,1617584678578
4247,1,1617584678578
4248,0,1617584678579
4249,1,1617584678579
4250,0,1617584678580
4251,1,1617584678580
4252,0,1617584678581
4253,1,1617584678581
4254,0,1617584678582
4255,1,1617584678582
4256,0,1617584678583
4257,0,1617584678583
4258,0,1617584678584
4259,1,1617584678584
4260,0,1617584678585
4261,1,1617584678585
4262,0,1617584678586
4263,1,1617584678586
4264,0,1617584678587
4265,1,1617584678587
4266,0,1617584678588
4267,1,1617584678588
4268,0,1617584678589
4269,1,1617584678589
4270,0,1617584678590
4271,1,1617584678590
4272,0,1617584678591
4273,1,1617584678591
4274,0,1617584678592
4275,1,1617584678592
4276,3,1617584678593
4277,1,1617584678596
4278,1,1617584678597
4279,0,1617584678598
4280,1,1617584678598
4281,0,1617584678599
4282,1,1617584678599
4283,0,1617584678600
4284,1,1617584678600
4285,0,1617584678601
4286,0,1617584678601
4287,1,1617584678601
4288,0,1617584678602
4289,1,1617584678602
4290,1,1617584678603
4291,0,1617584678604
4292,0,1617584678604
4293,1,1617584678604
4294,0,1617584678605
4295,1,1617584678605
4296,1,1617584678606
4297,0,1617584678607
4298,1,1617584678607
4299,0,1617584678608
4300,1,1617584678608
4301,0,1617584678609
4302,1,1617584678609
4303,0,1617584678610
4304,1,1617584678610
4305,0,1617584678611
4306,1,1617584678611
4307,0,1617584678612
4308,1,1617584678612
4309,0,1617584678613
4310,1,1617584678613
4311,0,1617584678614
4312,1,1617584678614
4313,0,1617584678615
4314,1,1617584678615
4315,0,1617584678616
4316,1,1617584678616
4317,0,1617584678617
4318,1,1617584678617
4319,0,1617584678618
4320,1,1617584678618
4321,0,1617584678619
4322,1,1617584678619
4323,0,1617584678620
4324,1,1617584678620
4325,0,1617584678621
4326,1,1617584678621
4327,0,1617584678622
4328,1,1617584678622
4329,0,1617584678623
4330,1,1617584678623
4331,0,1617584678624
4332,1,1617584678624
4333,0,1617584678625
4334,1,1617584678625
4335,0,1617584678626
4336,1,1617584678626
4337,0,1617584678627
4338,1,1617584678627
4339,0,1617584678628
4340,1,1617584678628
4341,0,1617584678629
4342,1,1617584678629
4343,0,1617584678630
4344,1,1617584678630
4345,0,1617584678631
4346,1,1617584678631
4347,0,1617584678632
4348,1,1617584678632
4349,0,1617584678633
4350,1,1617584678633
4351,0,1617584678634
4352,1,1617584678634
4353,0,1617584678635
4354,1,1617584678635
4355,0,1617584678636
4356,1,1617584678636
4357,0,1617584678637
4358,1,1617584678637
4359,0,1617584678638
4360,1,1617584678638
4361,0,1617584678639
4362,1,1617584678639
4363,0,1617584678640
4364,1,1617584678640
4365,0,1617584678641
4366,1,1617584678641
4367,0,1617584678642
4368,1,1617584678642
4369,0,1617584678643
4370,1,1617584678643
4371,0,1617584678644
4372,1,1617584678644
4373,0,1617584678645
4374,1,1617584678645
4375,0,1617584678646
4376,1,1617584678646
4377,0,1617584678647
4378,1,1617584678647
4379,0,1617584678648
4380,1,1617584678648
4381,0,1617584678649
4382,1,1617584678649
4383,0,1617584678650
4384,1,1617584678650
4385,0,1617584678651
4386,1,1617584678651
4387,0,1617584678652
4388,1,1617584678652
4389,0,1617584678653
4390,1,1617584678653
4391,0,1617584678654
4392,1,1617584678654
4393,0,1617584678655
4394,1,1617584678655
4395,0,1617584678656
4396,1,1617584678656
4397,0,1617584678657
4398,1,1617584678657
4399,0,1617584678658
4400,1,1617584678658
4401,0,1617584678659
4402,1,1617584678659
4403,0,1617584678660
4404,1,1617584678660
4405,0,1617584678661
4406,1,1617584678661
4407,0,1617584678662
4408,1,1617584678662
4409,0,1617584678663
4410,1,1617584678663
4411,0,1617584678664
4412,1,1617584678664
4413,0,1617584678665
4414,1,1617584678665
4415,0,1617584678666
4416,1,1617584678666
4417,0,1617584678667
4418,1,1617584678667
4419,0,1617584678668
4420,1,1617584678668
4421,0,1617584678669
4422,1,1617584678669
4423,0,1617584678670
4424,1,1617584678670
4425,0,1617584678671
4426,1,1617584678671
4427,1,1617584678672
4428,0,1617584678673
4429,1,1617584678673
4430,0,1617584678674
4431,1,1617584678674
4432,0,1617584678675
4433,1,1617584678675
4434,0,1617584678676
4435,7,1617584678676
